Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Beam Solar Incident Angle Cosine Value [](TimeStep),ZN001:WALL001:WIN001:Surface Window Total Glazing Layers Absorbed Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window Heat Gain Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window Heat Loss Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window Shading Device Absorbed Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Transmittance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Reflectance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Absorptance [](TimeStep),ZN001:WALL001:WIN001:Surface Shading Device Is On Time Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Window Blind Slat Angle [deg](TimeStep),WEST ZONE:Zone Mean Radiant Temperature [C](TimeStep),EAST ZONE:Zone Mean Radiant Temperature [C](TimeStep),NORTH ZONE:Zone Mean Radiant Temperature [C](TimeStep),WEST ZONE:Zone Mean Air Temperature [C](TimeStep),EAST ZONE:Zone Mean Air Temperature [C](TimeStep),NORTH ZONE:Zone Mean Air Temperature [C](TimeStep),WEST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),WEST ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE:Zone Air Humidity Ratio [](TimeStep),EAST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),EAST ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Humidity Ratio [](TimeStep),NORTH ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),NORTH ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Humidity Ratio [](TimeStep),WEST ZONE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),EAST ZONE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),NORTH ZONE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 01/21  20:10:00,-17.3,0.0,0.0,0.0,0.0,0.0,1166.8296460746438,0.0,0.0,0.0,0.0,0.0,0.0,6.743577483598642,6.927294186939416,6.505729636142198,14.99999999999968,15.000000000000285,15.000000000000324,3144.3023286897198,0.0,14.99999999999968,0.013344152763468299,3178.880771306439,0.0,15.000000000000285,0.013344153182053741,4663.688004777273,0.0,15.000000000000324,0.013344153182053741,-1.8004573140295526,-1.7865787737404844,-1.818213155358153 
 01/21  20:20:00,-17.3,0.0,0.0,0.0,0.0,0.0,1165.5778189759568,0.0,0.0,0.0,0.0,0.0,0.0,6.699835159391463,6.881059377324093,6.460527149445344,14.999999999999679,15.00000000000003,15.000000000000325,3166.242703852434,0.0,14.999999999999679,0.013344152763468299,3202.815219631746,0.0,15.00000000000003,0.013344153182053741,4696.481131879805,0.0,15.000000000000325,0.013344153182053741,-1.8037258941622452,-1.7896810912560442,-1.8215829158313824 
 01/21  20:30:00,-17.3,0.0,0.0,0.0,0.0,0.0,1164.3677537770455,0.0,0.0,0.0,0.0,0.0,0.0,6.657517421406807,6.836345996568669,6.416825438535449,14.999999999999675,15.00000000000029,15.000000000000036,3187.4296076589864,0.0,14.999999999999675,0.013344152763468299,3225.919835199915,0.0,15.00000000000029,0.013344153182053741,4728.116753292547,0.0,15.000000000000036,0.013344153182053741,-1.8068866848753198,-1.7925797005385789,-1.8263841236267145 
 01/21  20:40:00,-17.3,0.0,0.0,0.0,0.0,0.0,1163.1964199116979,0.0,0.0,0.0,0.0,0.0,0.0,6.616521214957465,6.793045699470614,6.374521890355092,14.999999999999384,15.000000000000034,15.000000000000004,3207.915555808248,0.0,14.999999999999384,0.013344152763468299,3248.2524838169667,0.0,15.000000000000034,0.013344153182053741,4758.672928847999,0.0,15.000000000000004,0.013344153182053741,-1.809947512101288,-1.7953856102137387,-1.829661795651429 
 01/21  20:50:00,-17.3,0.0,0.0,0.0,0.0,0.0,1162.061216718256,0.0,0.0,0.0,0.0,0.0,0.0,6.576758215172815,6.7510651721817249,6.333527450922493,14.999999999999926,14.999999999999716,15.00000000000029,3227.745928659514,0.0,14.999999999999926,0.013344152763468299,3269.863251219563,0.0,14.999999999999716,0.013344152763468299,4788.217680006917,0.0,15.00000000000029,0.013344153182053741,-1.8129150861393988,-1.799897655359926,-1.8328367123830738 
 01/21  21:00:00,-17.3,0.0,0.0,0.0,0.0,0.0,1160.95988589326,0.0,0.0,0.0,0.0,0.0,0.0,6.538151874175267,6.710323229179019,6.293764042428736,14.999999999999702,14.999999999999388,15.000000000000036,3246.960370523525,0.0,14.999999999999702,0.013344152763468299,3290.7959255154585,0.0,14.999999999999388,0.013344152763468299,4816.810882800051,0.0,15.000000000000036,0.013344153182053741,-1.8157952249663943,-1.8029423170190238,-1.8359150423955533 
 01/21  21:10:00,-17.3,0.0,0.0,0.0,0.0,0.0,1159.8904452761645,0.0,0.0,0.0,0.0,0.0,0.0,6.500635159945894,6.670748566755584,6.2551625731831399,14.999999999999379,14.999999999999926,14.999999999999416,3265.5938655373977,0.0,14.999999999999379,0.013344152763468299,3311.089147219496,0.0,14.999999999999926,0.013344152763468299,4844.505729643692,0.0,14.999999999999416,0.013344152763468299,-1.81859302523363,-1.8058985674863065,-1.83890224562451 
 01/21  21:20:00,-17.3,0.0,0.0,0.0,0.0,0.0,1158.8511379921079,0.0,0.0,0.0,0.0,0.0,0.0,6.464148804420466,6.632278004034888,6.217661382453357,15.000000000000217,14.9999999999997,14.999999999999634,3283.6775745062379,0.0,15.000000000000217,0.013344153182053741,3330.7773120786825,0.0,14.9999999999997,0.013344152763468299,4871.349874003275,0.0,14.999999999999634,0.013344152763468299,-1.8213129947559804,-1.8087712370445033,-1.8418032068663746 
 01/21  21:30:00,-17.3,0.0,0.0,0.0,0.0,0.0,1157.8403928536184,0.0,0.0,0.0,0.0,0.0,0.0,6.428639932825635,6.594855092537818,6.18120501102995,15.00000000000032,14.999999999999672,14.99999999999966,3301.239491961199,0.0,15.00000000000032,0.013344153182053741,3349.8912865622189,0.0,14.999999999999672,0.013344152763468299,4897.386336774712,0.0,14.99999999999966,0.013344152763468299,-1.8254684902549537,-1.811564632371927,-1.8446222877687489 
 01/21  21:40:00,-17.3,0.0,0.0,0.0,0.0,0.0,1156.8567935384147,0.0,0.0,0.0,0.0,0.0,0.0,6.3940609825469869,6.55842900841485,6.14574322000513,15.000000000000336,14.999999999999668,14.999999999999366,3318.304966544267,0.0,15.000000000000336,0.013344153182053741,3368.4589792344656,0.0,14.999999999999668,0.013344152763468299,4922.654230562756,0.0,14.999999999999366,0.013344152763468299,-1.8281480826790393,-1.814282631773034,-1.8473634711232892 
 01/21  21:50:00,-17.3,0.0,0.0,0.0,0.0,0.0,1155.899053616573,0.0,0.0,0.0,0.0,0.0,0.0,6.360368843968177,6.5229536639747709,6.111230201376439,15.000000000000341,14.999999999999663,14.999999999999922,3334.89711506823,0.0,15.000000000000341,0.013344153182053741,3386.5057999882958,0.0,14.999999999999663,0.013344152763468299,4947.189342833266,0.0,14.999999999999922,0.013344152763468299,-1.8307580611454109,-1.816928752599826,-1.8500303782710089 
 01/21  22:00:00,-17.3,0.0,0.0,0.0,0.0,0.0,1154.9659971639558,0.0,0.0,0.0,0.0,0.0,0.0,6.327524173581631,6.488386990899133,6.077623938568748,15.00000000000004,14.999999999999663,14.999999999999693,3351.03715520082,0.0,15.00000000000004,0.013344153182053741,3404.055031204208,0.0,14.999999999999663,0.013344152763468299,4971.024608550506,0.0,14.999999999999693,0.013344152763468299,-1.8333015416662473,-1.819506205658806,-1.8526263306317384 
 01/21  22:10:00,-17.3,0.0,0.0,0.0,0.0,0.0,1154.056542883989,0.0,0.0,0.0,0.0,0.0,0.0,6.295490841297168,6.454690358834702,6.044885685168611,14.999999999999706,14.99999999999966,14.999999999999659,3366.7446734971674,0.0,14.999999999999706,0.013344152763468299,3421.1281292713695,0.0,14.99999999999966,0.013344152763468299,4994.190495529072,0.0,14.999999999999659,0.013344152763468299,-1.8357813857657784,-1.8220179393571335,-1.8551543907648174 
 01/21  22:20:00,-17.3,0.0,0.0,0.0,0.0,0.0,1153.169691368682,0.0,0.0,0.0,0.0,0.0,0.0,6.2642354831618169,6.421828101346929,6.012979537530622,14.99999999999936,14.999999999999359,14.999999999999354,3382.037843003538,0.0,14.99999999999936,0.013344152763468299,3437.744970740472,0.0,14.999999999999359,0.013344152763468299,5016.715320375293,0.0,14.999999999999354,0.013344152763468299,-1.8382002469164532,-1.8259964374123512,-1.8576173960526912 
 01/21  22:30:00,-17.3,0.0,0.0,0.0,0.0,0.0,1152.3045144252899,0.0,0.0,0.0,0.0,0.0,0.0,6.233727137093362,6.389767127413815,5.981872082349724,14.99999999999992,14.999999999999924,14.999999999999926,3396.933600520146,0.0,14.99999999999992,0.013344152763468299,3453.9240542656918,0.0,14.999999999999924,0.013344152763468299,5038.625508985149,0.0,14.999999999999926,0.013344152763468299,-1.840560554544589,-1.828480768519229,-1.860017986495024 
 01/21  22:40:00,-17.3,0.0,0.0,0.0,0.0,0.0,1151.4601468721526,0.0,0.0,0.0,0.0,0.0,0.0,6.203936944658341,6.358476601342962,5.951532104383224,14.999999999999388,14.999999999999688,14.99999999999969,3411.447792838814,0.0,14.999999999999388,0.013344152763468299,3469.6826671187516,0.0,14.999999999999688,0.013344152763468299,5059.9458125237329,0.0,14.99999999999969,0.013344152763468299,-1.8428646046568065,-1.8309046297120538,-1.8623586277753495 
 01/21  22:50:00,-17.3,0.0,0.0,0.0,0.0,0.0,1150.6357791838976,0.0,0.0,0.0,0.0,0.0,0.0,6.17483790502858,6.327927677608986,5.9219303426282299,14.999999999999928,14.999999999999359,14.999999999999354,3425.595296987616,0.0,14.999999999999928,0.013344152763468299,3485.037023236693,0.0,14.999999999999359,0.013344152763468299,5080.699487573558,0.0,14.999999999999354,0.013344152763468299,-1.8451145345521374,-1.8332703107089279,-1.8646416305207406 
 01/21  23:00:00,-17.3,0.0,0.0,0.0,0.0,0.0,1149.8306516549154,0.0,0.0,0.0,0.0,0.0,0.0,6.146404670796796,6.298093279915187,5.89303928567685,14.999999999999386,14.999999999999924,14.999999999999922,3439.3901206529865,0.0,14.999999999999386,0.013344152763468299,3500.0023783098706,0.0,14.999999999999924,0.013344152763468299,5100.908447301021,0.0,14.999999999999922,0.013344152763468299,-1.8473123501475295,-1.8355799602126788,-1.8668691664800384 
 01/21  23:10:00,-17.3,0.0,0.0,0.0,0.0,0.0,1149.0440494307293,0.0,0.0,0.0,0.0,0.0,0.0,6.118613377255133,6.2689479159757959,5.864832998856116,14.99999999999962,14.999999999999688,14.999999999999682,3452.8454863558897,0.0,14.99999999999962,0.013344152763468299,3514.5931263339655,0.0,14.999999999999688,0.013344152763468299,5120.59338916125,0.0,14.999999999999682,0.013344152763468299,-1.8494599394916172,-1.8378356006081769,-1.8690432822029653 
 01/21  23:20:00,-17.3,0.0,0.0,0.0,0.0,0.0,1148.2752983006713,0.0,0.0,0.0,0.0,0.0,0.0,6.091441498583726,6.24046752124127,5.83728697724382,14.999999999999952,14.99999999999935,14.999999999999343,3465.9739025968435,0.0,14.999999999999952,0.013344152763468299,3528.822881136813,0.0,14.99999999999935,0.013344152763468299,5139.773903520452,0.0,14.999999999999343,0.013344152763468299,-1.8515590841585106,-1.8400391403767034,-1.8711659106841512 
 01/21  23:30:00,-17.3,0.0,0.0,0.0,0.0,0.0,1147.5237611055559,0.0,0.0,0.0,0.0,0.0,0.0,6.064867725756965,6.2126293261524669,5.8103780198252299,14.999999999999688,14.999999999999613,14.999999999999919,3478.7872245170844,0.0,14.999999999999688,0.013344152763468299,3542.7045456880398,0.0,14.999999999999613,0.013344152763468299,5158.468566701815,0.0,14.999999999999919,0.013344152763468299,-1.8536114689330246,-1.8421923846512585,-1.873238881341039 
 01/21  23:40:00,-17.3,0.0,0.0,0.0,0.0,0.0,1146.7888346437244,0.0,0.0,0.0,0.0,0.0,0.0,6.03887186205586,6.185411742588248,5.784084120986149,14.999999999999347,14.999999999999949,14.99999999999968,3491.2967060385547,0.0,14.999999999999347,0.013344152763468299,3556.25037146498,0.0,14.999999999999949,0.013344152763468299,5176.695021306859,0.0,14.99999999999968,0.013344152763468299,-1.8556186901072545,-1.8442970442565248,-1.8752639286269429 
 01/21  23:50:00,-17.3,0.0,0.0,0.0,0.0,0.0,1146.069946985225,0.0,0.0,0.0,0.0,0.0,0.0,6.013434732915641,6.15879426603018,5.7583843762807629,14.999999999999919,14.999999999999688,14.99999999999965,3503.513045079504,0.0,14.999999999999919,0.013344152763468299,3569.472009679326,0.0,14.999999999999688,0.013344152763468299,5194.470046075133,0.0,14.99999999999965,0.013344152763468299,-1.8575822626467165,-1.8463547435063148,-1.8772426995186296 
 01/21  24:00:00,-17.3,0.0,0.0,0.0,0.0,0.0,1145.3665551195878,0.0,0.0,0.0,0.0,0.0,0.0,5.988538107507462,6.132757390650913,5.733258900005851,14.999999999999679,14.999999999999347,14.999999999999647,3515.44642310534,0.0,14.999999999999679,0.013344152763468299,3582.38055582273,0.0,14.999999999999347,0.013344152763468299,5211.809617101499,0.0,14.999999999999647,0.013344152763468299,-1.8595036264300935,-1.8483670269777628,-1.8791767600709702 
 07/21  00:10:00,22.619,0.0,0.0,0.0,0.0,0.0,403.38747820576767,0.0,0.0,0.0,0.0,0.0,0.0,29.93352495311982,29.130811557300559,29.53354023557092,29.965858747060506,29.501561249309654,29.86953970908145,0.0,0.0,29.965858747060506,0.00900000053128808,0.0,0.0,29.501561249309654,0.009000001420943092,0.0,0.0,29.86953970908145,0.009000000565364866,1.7045854102803396,1.5795645174150948,1.6584073881375743 
 07/21  00:20:00,22.512,0.0,0.0,0.0,0.0,0.0,405.62846645960198,0.0,0.0,0.0,0.0,0.0,0.0,29.869339702438169,29.079986762089424,29.475841908824945,29.89741322944726,29.446527942811007,29.796154691845339,0.0,0.0,29.89741322944726,0.009000000531469188,0.0,0.0,29.446527942811007,0.009000001420943203,0.0,0.0,29.796154691845339,0.009000000565438536,1.694917240865091,1.5692297122713859,1.6458683314828769 
 07/21  00:30:00,22.405,0.0,0.0,0.0,0.0,0.0,407.3987755104973,0.0,0.0,0.0,0.0,0.0,0.0,29.804201293553587,29.02898792729642,29.417563810721626,29.81347060234976,29.388605501632389,29.72287540622573,0.0,0.0,29.81347060234976,0.009000000531606994,0.0,0.0,29.388605501632389,0.009000001420943246,0.0,0.0,29.72287540622573,0.00900000056546207,1.6813194744851515,1.560215224404946,1.6325446859455138 
 07/21  00:40:00,22.298000000000003,0.0,0.0,0.0,0.0,0.0,408.94130364520688,0.0,0.0,0.0,0.0,0.0,0.0,29.7383034206851,28.97780538479852,29.35893758118391,29.730628419527368,29.329350284370159,29.65070463716045,0.0,0.0,29.730628419527368,0.00900000053166176,0.0,0.0,29.329350284370159,0.009000001420943255,0.0,0.0,29.65070463716045,0.009000000565463655,1.665928406455075,1.549095787334836,1.619200712555381 
 07/21  00:50:00,22.191000000000004,0.0,0.0,0.0,0.0,0.0,410.4769679066428,0.0,0.0,0.0,0.0,0.0,0.0,29.672087054392106,28.926444218215818,29.30009347532701,29.653965225952338,29.269656484606118,29.578342049185389,0.0,0.0,29.653965225952338,0.009000000531671557,0.0,0.0,29.269656484606118,0.009000001420943253,0.0,0.0,29.578342049185389,0.009000000565460383,1.6506326898978939,1.5378128350061114,1.6059550979286566 
 07/21  01:00:00,22.084000000000004,0.0,0.0,0.0,0.0,0.0,412.08131573685236,0.0,0.0,0.0,0.0,0.0,0.0,29.605845382562366,28.874935555515238,29.24109237053683,29.58141394174385,29.20960805308782,29.50447193067834,0.0,0.0,29.58141394174385,0.009000000531667834,0.0,0.0,29.20960805308782,0.009000001420943252,0.0,0.0,29.50447193067834,0.009000000565458015,1.636025035265207,1.5264688783838035,1.594250239882016 
 07/21  01:10:00,22.012666666666669,0.0,0.0,0.0,0.0,0.0,412.22371365888838,0.0,0.0,0.0,0.0,0.0,0.0,29.54112264032086,28.823302252528398,29.181942871164478,29.511154655273044,29.148939923606855,29.429937746341495,0.0,0.0,29.511154655273044,0.009000000531663685,0.0,0.0,29.148939923606855,0.00900000142094325,0.0,0.0,29.429937746341495,0.009000000565457103,1.6236142278558699,1.515075360635079,1.5806199027273796 
 07/21  01:20:00,21.941333333333334,0.0,0.0,0.0,0.0,0.0,412.3642285395862,0.0,0.0,0.0,0.0,0.0,0.0,29.4765379213715,28.771561142121717,29.12265060481654,29.442221166517674,29.08736340829027,29.355436366978905,0.0,0.0,29.442221166517674,0.009000000531661721,0.0,0.0,29.08736340829027,0.009000001420943252,0.0,0.0,29.355436366978905,0.009000000565456954,1.6093810572204513,1.5036042556274989,1.566904138758182 
 07/21  01:30:00,21.87,0.0,0.0,0.0,0.0,0.0,412.523205426571,0.0,0.0,0.0,0.0,0.0,0.0,29.412065419775244,28.719734137252375,29.063265777795477,29.374306459835755,29.024501307543063,29.281033726448809,0.0,0.0,29.374306459835755,0.009000000531661225,0.0,0.0,29.024501307543063,0.009000001420943252,0.0,0.0,29.281033726448809,0.009000000565457025,1.5953326356917966,1.4920253505275714,1.5531852007324252 
 07/21  01:40:00,21.798666666666667,0.0,0.0,0.0,0.0,0.0,412.6969891637525,0.0,0.0,0.0,0.0,0.0,0.0,29.347723967873038,28.667853247306913,29.00383750499003,29.307376657102325,28.96041532846084,29.20637512695176,0.0,0.0,29.307376657102325,0.009000000531661269,0.0,0.0,28.96041532846084,0.00900000142094325,0.0,0.0,29.20637512695176,0.009000000565457099,1.5820737306958999,1.4802994612360239,1.5394749276900775 
 07/21  01:50:00,21.727333333333335,0.0,0.0,0.0,0.0,0.0,412.88570579610066,0.0,0.0,0.0,0.0,0.0,0.0,29.283538818256987,28.615911396179745,28.94441194760097,29.241419619365446,28.897514405463118,29.13078504276169,0.0,0.0,29.241419619365446,0.009000000531661386,0.0,0.0,28.897514405463118,0.00900000142094325,0.0,0.0,29.13078504276169,0.009000000565457132,1.566756735962332,1.468432792627938,1.5257379841125225 
 07/21  02:00:00,21.656,0.0,0.0,0.0,0.0,0.0,413.08998833756569,0.0,0.0,0.0,0.0,0.0,0.0,29.219533860759268,28.56384273601446,28.885044397488529,29.1763823333396,28.83755159384065,29.055036498993137,0.0,0.0,29.1763823333396,0.009000000531661454,0.0,0.0,28.83755159384065,0.00900000142094325,0.0,0.0,29.055036498993137,0.009000000565457139,1.5540559645084509,1.4582004601099659,1.511904062848424 
 07/21  02:10:00,21.6025,0.0,0.0,0.0,0.0,0.0,412.5568161187073,0.0,0.0,0.0,0.0,0.0,0.0,29.15647278775568,28.51177112687139,28.825573236170447,29.112653958868728,28.78014286421265,28.983021655862296,0.0,0.0,29.112653958868728,0.009000000531661477,0.0,0.0,28.78014286421265,0.00900000142094325,0.0,0.0,28.983021655862296,0.009000000565457137,1.5406367477252967,1.446318162954381,1.4990874428315758 
 07/21  02:20:00,21.549,0.0,0.0,0.0,0.0,0.0,412.0306198375501,0.0,0.0,0.0,0.0,0.0,0.0,29.09368956056145,28.459761233045513,28.76611175290894,29.05019695800283,28.724128326114003,28.915476913725539,0.0,0.0,29.05019695800283,0.00900000053166148,0.0,0.0,28.724128326114003,0.009000001420943252,0.0,0.0,28.915476913725539,0.009000000565457137,1.5274128171419397,1.4347769136521003,1.4866250026015767 
 07/21  02:30:00,21.4955,0.0,0.0,0.0,0.0,0.0,411.5280643879873,0.0,0.0,0.0,0.0,0.0,0.0,29.03118608778988,28.407838709891004,28.70678714213705,28.98872455757343,28.66871978431716,28.851051059691164,0.0,0.0,28.98872455757343,0.00900000053166148,0.0,0.0,28.66871978431716,0.009000001420943252,0.0,0.0,28.851051059691164,0.009000000565457137,1.5162287890925202,1.4242736819577755,1.471340677186425 
 07/21  02:40:00,21.442,0.0,0.0,0.0,0.0,0.0,411.04583098790558,0.0,0.0,0.0,0.0,0.0,0.0,28.96897059061484,28.356016526813759,28.64764954650999,28.928019644242608,28.6136927913543,28.78832787103008,0.0,0.0,28.928019644242608,0.00900000053166148,0.0,0.0,28.6136927913543,0.00900000142094325,0.0,0.0,28.78832787103008,0.009000000565457137,1.5037041231715565,1.4116535110278346,1.458585147467435 
 07/21  02:50:00,21.3885,0.0,0.0,0.0,0.0,0.0,410.58126075995656,0.0,0.0,0.0,0.0,0.0,0.0,28.907048292133067,28.3043099917158,28.58871331032219,28.86801484615494,28.55909070706948,28.72664750020849,0.0,0.0,28.86801484615494,0.00900000053166148,0.0,0.0,28.55909070706948,0.00900000142094325,0.0,0.0,28.72664750020849,0.009000000565457136,1.4912939439739029,1.4009637668691964,1.445807997011846 
 07/21  03:00:00,21.335,0.0,0.0,0.0,0.0,0.0,410.1336719803938,0.0,0.0,0.0,0.0,0.0,0.0,28.84542504530801,28.252737881053564,28.529987989218229,28.80872040088861,28.50496254692082,28.665917008547934,0.0,0.0,28.80872040088861,0.009000000531661482,0.0,0.0,28.50496254692082,0.00900000142094325,0.0,0.0,28.665917008547934,0.009000000565457136,1.4789912541184965,1.3898300406070619,1.4331857266207542 
 07/21  03:10:00,21.2815,0.0,0.0,0.0,0.0,0.0,409.7033987550814,0.0,0.0,0.0,0.0,0.0,0.0,28.78410674994149,28.201317955551386,28.47148791669813,28.750151812589,28.45129073530536,28.606199906370536,0.0,0.0,28.750151812589,0.009000000531661484,0.0,0.0,28.45129073530536,0.009000001420943252,0.0,0.0,28.606199906370536,0.009000000565457137,1.46679771431296,1.3787716136269493,1.4224656270615166 
 07/21  03:20:00,21.228,0.0,0.0,0.0,0.0,0.0,409.29082101054606,0.0,0.0,0.0,0.0,0.0,0.0,28.7230974122378,28.150063921450017,28.413228620901064,28.692309361932588,28.39802634918638,28.547506959757024,0.0,0.0,28.692309361932588,0.009000000531661484,0.0,0.0,28.39802634918638,0.009000001420943253,0.0,0.0,28.547506959757024,0.009000000565457137,1.4547154000176046,1.3677872261004239,1.4105171750883466 
 07/21  03:30:00,21.174500000000003,0.0,0.0,0.0,0.0,0.0,408.89605560620796,0.0,0.0,0.0,0.0,0.0,0.0,28.662398157529457,28.09898522083521,28.35522179085368,28.63518908972426,28.345129030471449,28.48979028704494,0.0,0.0,28.63518908972426,0.009000000531661484,0.0,0.0,28.345129030471449,0.009000001420943253,0.0,0.0,28.48979028704494,0.009000000565457137,1.442744426164027,1.3588225436048585,1.3987077868246543 
 07/21  03:40:00,21.121000000000003,0.0,0.0,0.0,0.0,0.0,408.5190856438344,0.0,0.0,0.0,0.0,0.0,0.0,28.60200724548556,28.048088078438789,28.29747339498341,28.578797175042298,28.29257653094059,28.433004369037826,0.0,0.0,28.578797175042298,0.009000000531661485,0.0,0.0,28.29257653094059,0.009000001420943253,0.0,0.0,28.433004369037826,0.009000000565457136,1.4308841740312817,1.3483142856852908,1.387032658274454 
 07/21  03:50:00,21.067500000000004,0.0,0.0,0.0,0.0,0.0,408.1599246096461,0.0,0.0,0.0,0.0,0.0,0.0,28.541920292280353,27.997376402026739,28.23998367365697,28.523159149911004,28.240356149108718,28.377151931106658,0.0,0.0,28.523159149911004,0.009000000531661485,0.0,0.0,28.240356149108718,0.009000001420943253,0.0,0.0,28.377151931106658,0.009000000565457136,1.4191349164614325,1.3378627036428539,1.375486727151998 
 07/21  04:00:00,21.014000000000004,0.0,0.0,0.0,0.0,0.0,407.8187823772224,0.0,0.0,0.0,0.0,0.0,0.0,28.48212982930339,27.946852214210446,28.182745131731758,28.46833102846331,28.188456089510234,28.32232452198908,0.0,0.0,28.46833102846331,0.009000000531661485,0.0,0.0,28.188456089510234,0.009000001420943255,0.0,0.0,28.32232452198908,0.009000000565457136,1.4074988074142978,1.3274665505244988,1.3640696153010735 
 07/21  04:10:00,20.978333333333337,0.0,0.0,0.0,0.0,0.0,406.7466425186102,0.0,0.0,0.0,0.0,0.0,0.0,28.423367477964164,27.896515891715685,28.125710383779539,28.41488305017477,28.13686290121844,28.269003004178104,0.0,0.0,28.41488305017477,0.009000000531661485,0.0,0.0,28.13686290121844,0.009000001420943257,0.0,0.0,28.269003004178104,0.009000000565457137,1.396048435440523,1.3171245312044966,1.3527872550873459 
 07/21  04:20:00,20.942666666666669,0.0,0.0,0.0,0.0,0.0,405.68527022739638,0.0,0.0,0.0,0.0,0.0,0.0,28.364921778694975,27.84636798986826,28.069073547047475,28.363168619516669,28.085563155350078,28.21595478813063,0.0,0.0,28.363168619516669,0.009000000531661485,0.0,0.0,28.085563155350078,0.009000001420943259,0.0,0.0,28.21595478813063,0.009000000565457139,1.3847828539777345,1.3068351812839033,1.3417109011192057 
 07/21  04:30:00,20.907,0.0,0.0,0.0,0.0,0.0,404.6554182201366,0.0,0.0,0.0,0.0,0.0,0.0,28.306842118913378,27.796412311451616,28.01277621861931,28.31275850919527,28.034546529549993,28.162344996715139,0.0,0.0,28.31275850919527,0.009000000531661485,0.0,0.0,28.034546529549993,0.009000001420943259,0.0,0.0,28.162344996715139,0.009000000565457139,1.373745992961359,1.296597331223287,1.330697615325587 
 07/21  04:40:00,20.871333333333334,0.0,0.0,0.0,0.0,0.0,403.65346897665486,0.0,0.0,0.0,0.0,0.0,0.0,28.249251990439999,27.746654787717039,27.956785885122675,28.261692744243264,27.98380726071026,28.108202962767348,0.0,0.0,28.261692744243264,0.009000000531661485,0.0,0.0,27.98380726071026,0.009000001420943259,0.0,0.0,28.108202962767348,0.009000000565457137,1.3629011152301097,1.2864103494404467,1.3196511791633444 
 07/21  04:50:00,20.83566666666667,0.0,0.0,0.0,0.0,0.0,402.65739972666747,0.0,0.0,0.0,0.0,0.0,0.0,28.19205020605638,27.697102282436896,27.901092903619884,28.209394895494765,27.933343334749087,28.05389761911162,0.0,0.0,28.209394895494765,0.009000000531661485,0.0,0.0,27.933343334749087,0.009000001420943257,0.0,0.0,28.05389761911162,0.009000000565457137,1.3520201808983175,1.27627419658352,1.308573942881157 
 07/21  05:00:00,20.8,0.0008629357336446316,-0.4430790905677101,0.0007084265456240591,0.007073623710305876,0.0,401.6495031661062,0.0,0.8103258278559047,0.10851968180535332,0.081154490338742,0.0,0.0,28.13519097764707,27.647761763819838,27.84570253981896,28.15634575825908,27.883154785297568,27.99969835259725,0.0,0.0,28.15634575825908,0.009000000531661485,0.0,0.0,27.883154785297568,0.009000001420943255,0.0,0.0,27.99969835259725,0.009000000565457139,1.3427500400028024,1.2661892604419279,1.2975075416611544 
 07/21  05:10:00,20.83566666666667,1.359551083244109,-0.4179206388175175,1.116122603283811,11.144460013482249,0.0,386.38680694945136,0.0,0.8197101366633678,0.09819553031699463,0.08209433301963759,0.0,0.0,28.083388724326548,27.598639777145644,27.79062351036196,28.10555504402575,27.833242350072248,27.945691496102048,0.0,0.0,28.10555504402575,0.009000000531661485,0.0,0.0,27.833242350072248,0.009000001420943257,0.0,0.0,27.945691496102048,0.00900000056545714,1.332233864307091,1.2561561185015778,1.286482814988235 
 07/21  05:20:00,20.871333333333334,7.348008796002832,-0.3924820511478406,6.0323431810869849,60.23281597508465,0.0,332.366408716831,0.0,0.8197150503731705,0.09819012449698018,0.08209482512984932,0.0,0.0,28.039134346532867,27.549758188879808,27.735879080772319,28.060319273891517,27.78361288569957,27.891882244724646,0.0,0.0,28.060319273891517,0.009000000531661484,0.0,0.0,27.78361288569957,0.009000001420943259,0.0,0.0,27.891882244724646,0.009000000565457143,1.3226699953074735,1.2461768053865774,1.2755114713769822 
