Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Beam Solar Incident Angle Cosine Value [](TimeStep),ZN001:WALL001:WIN001:Surface Window Total Glazing Layers Absorbed Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window Heat Gain Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window Heat Loss Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window Shading Device Absorbed Solar Radiation Rate [W](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Transmittance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Reflectance [](TimeStep),ZN001:WALL001:WIN001:Surface Window System Solar Absorptance [](TimeStep),ZN001:WALL001:WIN001:Surface Shading Device Is On Time Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Window Blind Slat Angle [deg](TimeStep),WEST ZONE:Zone Mean Radiant Temperature [C](TimeStep),EAST ZONE:Zone Mean Radiant Temperature [C](TimeStep),NORTH ZONE:Zone Mean Radiant Temperature [C](TimeStep),WEST ZONE:Zone Mean Air Temperature [C](TimeStep),EAST ZONE:Zone Mean Air Temperature [C](TimeStep),NORTH ZONE:Zone Mean Air Temperature [C](TimeStep),WEST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),WEST ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),WEST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE:Zone Air Humidity Ratio [](TimeStep),EAST ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),EAST ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Humidity Ratio [](TimeStep),NORTH ZONE:Zone Air System Sensible Heating Rate [W](TimeStep),NORTH ZONE:Zone Air System Sensible Cooling Rate [W](TimeStep),NORTH ZONE:Zone Air Temperature [C](TimeStep),NORTH ZONE:Zone Air Humidity Ratio [](TimeStep),WEST ZONE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),EAST ZONE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),NORTH ZONE:Zone Thermal Comfort Fanger Model PMV [](TimeStep) 
 07/21  09:30:00,26.5245,302.56390690721346,0.19269288808875247,277.1939228099871,1938.7498942216294,1915.693896210315,0.0,0.0,0.640773663310348,0.26761133988387178,0.09161499680578021,0.0,45.0,28.445171339454395,28.1880482921328,28.01607569749612,22.999999999999799,23.000000000000087,23.00000000000012,0.0,3930.9180167873848,22.999999999999799,0.009172278222416569,0.0,3728.0884948266386,23.000000000000087,0.00918183368036808,0.0,4957.632337648241,23.00000000000012,0.009182154888090585,0.8335936203453651,0.8091127662874905,0.7925912471301032 
 07/21  09:40:00,26.827666666666667,319.44908234555768,0.20876119613610617,294.97583282007909,2082.8367900052437,2072.985929583837,0.0,0.0,0.6520089866939351,0.25565209612391967,0.09233891718214521,0.0,45.0,28.562184666583737,28.289853915299344,28.09586229544959,22.999999999999927,22.99999999999977,23.000000000000047,0.0,3974.826655084724,22.999999999999927,0.009170433200615218,0.0,3770.4481021158828,22.99999999999977,0.009179755793519438,0.0,5001.004078283713,23.000000000000047,0.009180565907032763,0.8448251789755734,0.8188490819436781,0.8002092352916114 
 07/21  09:50:00,27.130833333333336,335.4074980186267,0.22391671561184313,311.2466607252457,2224.012882575694,2226.719507907779,0.0,0.0,0.6630778469193315,0.24412558374807009,0.09279656933259846,0.0,45.0,28.68381241196402,28.393829163473126,28.176726879676328,23.000000000000246,22.999999999999923,23.000000000000264,0.0,4021.1741202165705,23.000000000000246,0.009168506997083067,0.0,3813.8383462268404,22.999999999999923,0.009177693478930082,0.0,5045.009430354346,23.000000000000264,0.009178982355950844,0.856513051974499,0.8288015608037976,0.8079358059093872 
 07/21  10:00:00,27.434,350.39270227714067,0.2381305971232574,326.0542448603471,2360.508155640964,2375.198645695376,0.0,0.0,0.6736750146144411,0.23327103950255868,0.09305394588300022,0.0,45.0,28.809526681900694,28.49961915710405,28.258431137907008,23.00000000000037,22.99999999999971,23.000000000000094,0.0,4069.7606165464169,23.00000000000037,0.009166513819858098,0.0,3858.093615079675,22.99999999999971,0.00917565397539121,0.0,5089.487080125768,23.000000000000094,0.009177411972023325,0.8686066864151072,0.838938831769068,0.8157489902221001 
 07/21  10:10:00,27.7015,364.3630395653221,0.2513757837390281,339.46252149247047,2490.8011801316067,2515.386339959795,0.0,0.0,0.6836042192266979,0.22322976904476858,0.09316601172853353,0.0,45.0,28.937259473222566,28.606859837162629,28.34073526605175,23.000000000000143,22.999999999999625,23.000000000000289,0.0,4119.866603384595,23.000000000000143,0.009164490181268392,0.0,3903.0445305925625,22.999999999999625,0.009173628418267582,0.0,5134.277449213336,23.000000000000289,0.009175856475335927,0.8809076767906203,0.8492264692511664,0.8236260957457124 
 07/21  10:20:00,27.969,377.28157813716185,0.26362706249362485,351.53933082583168,2613.6046283999769,2647.6696559060376,0.0,0.0,0.6927464023104655,0.21407668636407954,0.093176911325455,0.0,45.0,29.067898489551224,28.71518579902694,28.423396349054899,23.000000000000058,23.000000000000129,23.0000000000001,0.0,4171.713431492006,23.000000000000058,0.009162451513990134,0.0,3948.5244589588085,23.000000000000129,0.009171618608250127,0.0,5179.224482926587,23.0000000000001,0.009174319148567782,0.8935037095409003,0.8596293524267082,0.8315438999402872 
 07/21  10:30:00,28.2365,389.11610307378717,0.274861112381621,362.3492398829038,2727.8461329181966,2771.0419741200569,0.0,0.0,0.7010365392915305,0.20584235168510904,0.09312110902336043,0.0,45.0,29.200880952731106,28.824226882806714,28.506164658640438,23.000000000000026,23.00000000000005,23.000000000000033,0.0,4225.0756905732819,23.000000000000026,0.009160403427344784,0.0,3994.3692403817797,23.00000000000005,0.009169633724959261,0.0,5224.174402615588,23.000000000000033,0.009172805048794929,0.906341611510573,0.870112055273881,0.8394784962559834 
 07/21  10:40:00,28.504,399.8391595111108,0.28505654875055327,371.94992016839145,2832.647084811585,2884.6962730167599,0.0,0.0,0.7084466207438116,0.1985284961205066,0.09302488313568179,0.0,45.0,29.33564423644152,28.933610572777697,28.588789135059604,23.000000000000008,23.000000000000019,22.99999999999976,0.0,4279.711622126116,23.000000000000008,0.009158353771125259,0.0,4040.4157382329015,23.000000000000019,0.009167682703504685,0.0,5268.9757687784899,22.99999999999976,0.00917131927283587,0.9193677143318986,0.8806389845259783,0.8474058257038564 
 07/21  10:50:00,28.7715,409.42812325054197,0.29419396400782257,380.39089983494167,2927.3011864100656,2987.9954750612689,0.0,0.0,0.7149731414814032,0.1921190026722159,0.09290785584638087,0.0,45.0,29.471642832672115,29.04296476068498,28.67102241897363,23.000000000000008,23.0,22.999999999999916,0.0,4335.377563767768,23.000000000000008,0.00915631337569495,0.0,4086.5010481252977,23.0,0.009165772054463322,0.0,5313.480530150771,22.999999999999916,0.009169866153122698,0.9325298205016208,0.8911744380174679,0.8553021152187917 
 07/21  11:00:00,29.039,417.86526145593975,0.3022559645641499,387.7137705684926,3011.2538416824907,3080.454047935536,0.0,0.0,0.7206279266019361,0.18658767683464345,0.09278439656342047,0.0,45.0,29.60835953474101,29.15192044095743,28.75262427797699,22.99999999999972,23.000000000000005,22.99999999999971,0.0,4391.831947376299,22.99999999999972,0.00915429299826716,0.0,4132.462568804381,23.000000000000005,0.009163906868629619,0.0,5357.545311054977,22.99999999999971,0.009168449329301758,0.9457783147866579,0.9016828065427819,0.8631441888067961 
 07/21  11:10:00,29.217333333333334,425.1377239244728,0.30922720394326227,393.9531507893993,3084.0827897589599,3157.666998530181,0.0,0.0,0.7254314410743078,0.18190373071747996,0.09266482820821226,0.0,45.0,29.741558842682499,29.260114521570757,28.833364107224296,22.999999999999607,23.00000000000028,22.99999999999989,0.0,4447.528004935387,22.999999999999607,0.009152327461663439,0.0,4178.138746658608,23.00000000000028,0.009162091759971373,0.0,5401.032738900631,22.99999999999989,0.009167071971853253,0.9587008486221077,0.9121288758823801,0.8709097148318955 
 07/21  11:20:00,29.395666666666668,431.2373778917185,0.3150944119947821,399.13788299148896,3145.4797778399308,3223.4798327794758,0.0,0.0,0.7294079470284114,0.1780356341177321,0.09255641885385653,0.0,45.0,29.87442008698659,29.367184507549628,28.913014075686854,22.999999999999557,22.999999999999834,23.000000000000225,0.0,4503.435523584416,22.999999999999557,0.009150417725418137,0.0,4223.368271500702,22.999999999999834,0.009160331053155618,0.0,5443.809889279273,23.000000000000225,0.009165736904381224,0.971607445423588,0.9224773402802503,0.8785765537749489 
 07/21  11:30:00,29.574,436.16037706428798,0.31984642015471295,403.29208113511137,3195.2326080727737,3277.6063894586516,0.0,0.0,0.7325820278130419,0.17495380233201247,0.09246416985494559,0.0,45.0,30.00657046222371,29.47275680943676,28.991335439282385,22.99999999999982,22.999999999999657,23.000000000000087,0.0,4559.422996148606,22.99999999999982,0.00914855469669938,0.0,4267.986735691434,22.999999999999657,0.009158628751892802,0.0,5485.742887479748,23.000000000000087,0.009164446719729675,0.9844615918832607,0.932691673639046,0.8861214391372335 
 07/21  11:40:00,29.752333333333334,439.90636199182588,0.3234741827054361,406.435765734921,3233.2067569397947,3319.6197737362497,0.0,0.0,0.7349761137353728,0.17263246126783883,0.09239142499678845,0.0,45.0,30.137268517381718,29.57645561412694,29.068087593895354,23.000000000000506,23.000000000000147,23.000000000000033,0.0,4615.133365645725,23.000000000000506,0.00914674012638443,0.0,4311.826632829708,23.000000000000147,0.009156988545048038,0.0,5526.6966690389849,23.000000000000033,0.009163203857252479,0.9971902643548289,0.9427349911084056,0.893520856461696 
 07/21  11:50:00,29.930666666666668,442.4772573142726,0.32597079399474768,408.584961969567,3259.326213075642,3350.025544594821,0.0,0.0,0.7366087376327702,0.17105093391384358,0.0923403284533862,0.0,45.0,30.266305970025625,29.67791162101209,29.143036567431019,22.999999999999916,23.000000000000058,23.00000000000001,0.0,4670.574862159049,22.999999999999916,0.009144977025998529,0.0,4354.719545410834,23.000000000000058,0.009155413814876753,0.0,5566.5376920120629,23.00000000000001,0.00916201059691381,1.009772617598021,0.9525709047945751,0.9007518711883151 
 07/21  12:00:00,30.109,443.87578198323686,0.32733150158116017,409.75131243290999,3273.5543597425078,3368.5279172009138,0.0,0.0,0.7374933300859388,0.17019451416388138,0.09231215575017987,0.0,45.0,30.392978315468466,29.776768324804914,29.215960396128926,22.99999999999996,23.00000000000002,23.000000000000005,0.0,4725.350117854496,22.99999999999996,0.009143271985741497,0.0,4396.499086297982,23.00000000000002,0.009153907604984479,0.0,5605.13719769194,23.000000000000005,0.009160868997724779,1.0221390932507324,0.9621641461519845,0.9077926557618131 
 07/21  12:10:00,30.251666666666666,444.1039846733463,0.32755371528044549,409.9414473727097,3275.8773270442145,3372.7266594400728,0.0,0.0,0.7376374377027917,0.17005502796074385,0.0923075343364645,0.0,45.0,30.51059255674408,29.86838465457995,29.28251744950478,23.000000000000278,23.00000000000001,23.0,0.0,4697.309120492625,23.000000000000278,0.009101094446584784,0.0,4355.821767366963,23.00000000000001,0.00911023498776944,0.0,5534.214859606915,23.0,0.009118745432672122,1.033632070380381,0.9710611610200156,0.9142213727736094 
 07/21  12:20:00,30.394333333333333,443.16224179028878,0.32663701209619708,409.15647188202299,3266.2932886029386,3365.9304255724557,0.0,0.0,0.7370423079600649,0.1706311298769551,0.09232656216298,0.0,45.0,30.627655249844524,29.959150705984216,29.349008862316919,22.999999999999827,23.000000000000285,23.000000000000264,0.0,4748.258215675896,22.999999999999827,0.009072448306129376,0.0,4393.731476902483,23.000000000000285,0.009079289467591175,0.0,5568.518951424697,23.000000000000264,0.009086104149902902,1.0439874185311507,0.9787410615960609,0.9195382507868585 
 07/21  12:30:00,30.537,441.0490776838269,0.3245831370250282,407.39186868740537,3244.810584001014,3347.2000064072415,0.0,0.0,0.7357028218879591,0.1719283511347928,0.0923688269772481,0.0,45.0,30.74134669939982,30.046807128554215,29.413327290880387,23.00000000000022,23.000000000000115,23.000000000000097,0.0,4798.222005494248,23.00000000000022,0.009066807822465698,0.0,4430.51458660306,23.000000000000115,0.009072398114879171,0.0,5601.823533831983,23.000000000000097,0.00907680221652016,1.054389440048278,0.9864686385497173,0.9249043635529294 
 07/21  12:40:00,30.679666666666667,437.76187623291647,0.3213959997348716,404.6378740879373,3211.455222708072,3316.622836115049,0.0,0.0,0.7336077725595734,0.17395890082764677,0.09243332661277983,0.0,45.0,30.851076772830806,30.130929412991585,29.475214324775725,23.000000000000094,22.999999999999767,22.99999999999977,0.0,4846.671186293807,23.000000000000094,0.009069074429814518,0.0,4465.756135384722,22.999999999999767,0.009074676483224596,0.0,5633.68992945451,22.99999999999977,0.00907836928664248,1.0650356430675308,0.9945084319691685,0.9306694735991279 
 07/21  12:50:00,30.822333333333334,433.29821816564665,0.31708166712270399,400.8801061713093,3166.285637727079,3274.2648806836366,0.0,0.0,0.730740499708813,0.17674121147463174,0.0925182888165552,0.0,45.0,30.956550529199494,30.211366361210727,29.5347217228999,22.999999999999745,22.999999999999625,22.99999999999991,0.0,4893.414194629496,22.999999999999745,0.009069943449726738,0.0,4499.369936097415,22.999999999999625,0.009075946671176373,0.0,5664.135281913153,22.99999999999991,0.009080132399600885,1.0754870629953617,1.00244191968176,0.9365006593029991 
 07/21  13:00:00,30.965,427.65740824218769,0.3116483517658633,396.1000849188625,3109.4112114401079,3220.2404142293069,0.0,0.0,0.7270799193010162,0.18029919584517629,0.09262088485380747,0.0,45.0,31.057664744516879,30.28815656442922,29.59213366872574,22.999999999999895,23.00000000000014,22.999999999999966,0.0,4938.3569934114689,22.999999999999895,0.009068976166431953,0.0,4531.381017515222,23.00000000000014,0.00907519759614437,0.0,5693.3482049695289,22.999999999999966,0.009079872236329246,1.085480408481133,1.0099965397308198,0.9421362547711134 
 07/21  13:10:00,31.054166666666668,420.84181450803,0.3051063962889407,390.2753404879836,3041.011605056874,3153.2015716841526,0.0,0.0,0.7226020390468222,0.1846611373391701,0.0927368236140077,0.0,45.0,31.156985250073647,30.36575313145461,29.65200660993204,22.999999999999959,23.000000000000349,22.999999999999987,0.0,5062.080021455621,22.999999999999959,0.00910736445835593,0.0,4643.1000448679919,23.000000000000349,0.009115633366338064,0.0,5829.821461367167,22.999999999999987,0.009119640168319595,1.0952559647076168,1.0175807288707753,0.9479596786240653 
 07/21  13:20:00,31.143333333333336,412.857827612037,0.297468253676007,383.3789816171801,2961.3554512507746,3074.024263832122,0.0,0.0,0.7172821202521444,0.1898580750667484,0.09285980468110715,0.0,45.0,31.249273857219426,30.437648720118529,29.708317711921997,22.99999999999968,23.000000000000143,23.000000000000268,0.0,5103.7124973869499,22.99999999999968,0.009132015634976438,0.0,4673.413614524691,23.000000000000143,0.009143080807623142,0.0,5859.006405990604,23.000000000000268,0.009149514890839249,1.10541085844962,1.0257259431223163,0.9545227776348294 
 07/21  13:30:00,31.2325,403.7164254160008,0.2887484635656496,375.3787847716194,2870.8183877427475,2984.0418791979784,0.0,0.0,0.7110977250120063,0.19592147167122546,0.09298080331676825,0.0,45.0,31.33715022864914,30.505999832465489,29.76344853889008,22.999999999999557,23.000000000000349,23.000000000000104,0.0,5143.18336713228,22.999999999999557,0.009134844212453772,0.0,4702.019878292589,23.000000000000349,0.009147423229626417,0.0,5887.379263152694,23.000000000000104,0.00915661124034615,1.1147649609065856,1.0331760748126498,0.9607056541278666 
 07/21  13:40:00,31.321666666666667,393.4334282697646,0.2789636245739439,366.2360163731463,2769.9011420821195,2883.637503642043,0.0,0.0,0.7040329755049665,0.20287986393649705,0.09308716055853649,0.0,45.0,31.420878163131744,30.571172311584534,29.817965826318205,22.999999999999806,23.000000000000435,23.000000000000044,0.0,5180.8743131270389,22.999999999999806,0.009130898129669749,0.0,4729.341139962986,23.000000000000435,0.009143619174473577,0.0,5915.65631032933,23.000000000000044,0.009153642741672736,1.1231245739798804,1.0396926703168539,0.9662147368927153 
 07/21  13:50:00,31.410833333333334,382.0295569090251,0.2681323626980446,355.9043244254287,2659.2484383159319,2773.3935699904179,0.0,0.0,0.6960844575020011,0.2107540819060803,0.09316146059191859,0.0,45.0,31.500493575957877,30.63335895852645,29.872235183228474,22.999999999999916,23.000000000000179,22.999999999999745,0.0,5216.83881053393,22.999999999999916,0.009128675600167618,0.0,4755.508167214632,23.000000000000179,0.009141182304323273,0.0,5944.155778817959,22.999999999999745,0.009150853194963152,1.1308997055052208,1.0456990732624459,0.9714297979381701 
 07/21  14:00:00,31.5,369.53039030548157,0.25627529586054129,344.32916416589816,2539.66913422796,2653.86340468972,0.0,0.0,0.6872693375507074,0.21955046296333698,0.09318019948595564,0.0,45.0,31.575825570879773,30.692668393302286,29.926504447756594,22.999999999999969,23.00000000000007,22.999999999999635,0.0,5250.9791741896929,22.999999999999969,0.00912820445124046,0.0,4780.592120701054,23.00000000000007,0.009140710103206829,0.0,5973.102652737679,22.999999999999635,0.00915006951352923,1.1383025950780693,1.051462993726587,0.976652279950581 
 07/21  14:10:00,31.5,355.9662934329488,0.24341499466207057,331.4483820946338,2412.157432244195,2522.5410199077648,0.0,0.0,0.6776364529398661,0.22925125556002944,0.0931122915001045,0.0,45.0,31.64351127806147,30.74915471870264,29.980933651063866,23.000000000000605,23.00000000000003,22.99999999999986,0.0,5282.264260572768,23.000000000000605,0.009127866225983331,0.0,4804.626414223626,23.00000000000003,0.009140510997802438,0.0,6002.65498228367,22.99999999999986,0.009149875136098506,1.1449996680749229,1.0570054776313489,0.981947269290777 
 07/21  14:20:00,31.5,341.37236000963619,0.2295759394168953,317.1947865377605,2277.9143513141195,2383.9359183073759,0.0,0.0,0.667281406298295,0.23980106012134909,0.0929175335803559,0.0,45.0,31.70654031636587,30.802824711543406,30.035603542753799,23.00000000000057,22.999999999999717,22.999999999999948,0.0,5311.548996906173,23.00000000000057,0.009127212411042375,0.0,4827.615321151471,22.999999999999717,0.009139958834468543,0.0,6032.914336227912,22.999999999999948,0.009149380476512231,1.1512423599223958,1.0622809821284345,0.9872843390948454 
 07/21  14:30:00,31.5,325.7883977964374,0.21478447355323566,301.5017796131954,2138.3679366129979,2239.6784454230398,0.0,0.0,0.6563671037519283,0.2510876207263033,0.0925452755217684,0.0,45.0,31.765046357377185,30.85363419731759,30.090513739402327,23.000000000000555,22.999999999999589,22.999999999999984,0.0,5339.002000348932,23.000000000000555,0.009126471893328948,0.0,4849.536318317751,22.999999999999589,0.009139247195422298,0.0,6063.928484069173,22.999999999999984,0.009148603347455448,1.1570310203807979,1.0672678090251689,0.9926394077606745 
 07/21  14:40:00,31.5,309.25897387437535,0.19906875346705484,284.3134018416686,1995.1899223360015,2091.3895977385375,0.0,0.0,0.6451518068579282,0.2629144364311722,0.09193375671089965,0.0,45.0,31.819012969262756,30.901502969431215,30.145601811119499,23.00000000000024,23.000000000000126,22.999999999999994,0.0,5364.6438351620049,23.00000000000024,0.009125816038657716,0.0,4870.344648290057,23.000000000000126,0.009138589628461785,0.0,6095.698192887862,22.999999999999994,0.00914777118815504,1.1623695112778146,1.0719629134320806,0.9980068846649931 
 07/21  14:50:00,31.5,291.8335328082969,0.18245869492475975,265.6004214644474,1850.3057541312915,1940.9307711519016,0.0,0.0,0.6340277873221524,0.2749612826426672,0.0910109300351804,0.0,45.0,31.86846527581015,30.94632803609096,30.200760212528836,23.000000000000108,23.000000000000055,22.999999999999724,0.0,5388.511043404299,23.000000000000108,0.009125247619722508,0.0,4889.9791606101839,23.000000000000055,0.009138017790579012,0.0,6128.185871794716,22.999999999999724,0.009146973115043179,1.1672643175433058,1.0763615543174095,1.003382425120965 
 07/21  15:00:00,31.5,273.56660006391186,0.1649859161168401,245.38434683932369,1705.8940434220968,1790.4352031440777,0.0,0.0,0.6235753855426867,0.28672640648449246,0.08969820797282091,0.0,45.0,31.913520273662827,30.987993312731175,30.25584875521249,23.000000000000044,22.999999999999724,22.99999999999989,0.0,5410.680560158202,23.000000000000044,0.009124728646108539,0.0,4908.368022245863,22.999999999999724,0.00913749657334725,0.0,6161.323630672931,22.99999999999989,0.00914619331304388,1.171726551032241,1.0804527838781498,1.00875472251992 
 07/21  15:10:00,31.393,252.97413491106838,0.1466836774708445,222.50389143359804,1551.7147021170147,1624.2709571121566,0.0,0.0,0.6133886538731107,0.29865615548405979,0.08795519064282953,0.0,45.0,31.947807367451433,31.026377377012289,30.310704673893647,22.99999999999971,23.00000000000018,22.99999999999968,0.0,5428.809606567795,22.99999999999971,0.009124279022767079,0.0,4925.433928208069,23.00000000000018,0.00913700872204944,0.0,6195.020502615574,22.99999999999968,0.009145407297480962,1.17512120081186,1.084223329224896,1.0141073905675769 
 07/21  15:20:00,31.286,232.65603444943893,0.12758681833826647,199.27637140324053,1411.1574379874388,1471.654498960926,0.0,0.0,0.6065423493839692,0.3078048699737692,0.08565278064226158,0.0,45.0,31.978735413728999,31.061348894449759,30.36513991157669,23.00000000000018,23.000000000000076,22.9999999999996,0.0,5445.525810993042,23.00000000000018,0.00912388494508138,0.0,4941.095497373908,23.000000000000076,0.009136557651581487,0.0,6229.164693314031,22.9999999999996,0.009144611817958542,1.1781846773425713,1.08765943418293,1.0194212975120994 
 07/21  15:30:00,31.179,211.70463504795309,0.1077316906758598,175.32469174072799,1278.9450250788728,1326.9847153329254,0.0,0.0,0.6041176020437244,0.3130666941718757,0.08281570378439987,0.0,45.0,32.00614903151788,31.09274526281492,30.418928111141086,23.00000000000039,23.000000000000033,22.999999999999845,0.0,5461.072234892103,23.00000000000039,0.00912352514746928,0.0,4955.260869810224,23.000000000000033,0.009136149788003914,0.0,6263.619419847788,22.999999999999845,0.00914381405411775,1.1809008729997957,1.090744830477173,1.0246740941561146 
 07/21  15:40:00,31.072,190.20396741265328,0.08715608984762158,151.34490209697007,1157.912127838215,1193.30668420793,0.0,0.0,0.6087738771761274,0.31165633455986449,0.07956978826400814,0.0,45.0,32.030764878938509,31.12037356958653,30.471817818004966,23.000000000000175,23.000000000000015,22.99999999999994,0.0,5475.7403853710989,23.000000000000175,0.009123187704438086,0.0,4967.823474301458,23.000000000000015,0.00913578827387336,0.0,6298.225106461612,22.99999999999994,0.009143020517954215,1.1833402669120448,1.0934603544629369,1.0298412088553777 
 07/21  15:50:00,30.965,168.24676902869397,0.06589918267916861,128.38761298899864,1050.8048675467836,1073.6959985414399,0.0,0.0,0.6245616549768076,0.29912923900036478,0.07630910602282765,0.0,45.0,32.05353266936433,31.144032453518549,30.52354613658084,23.000000000000076,23.000000000000008,23.000000000000257,0.0,5489.965773199101,23.000000000000076,0.009122864588358978,0.0,4978.668869960071,23.000000000000008,0.009135474758850142,0.0,6332.8058185853319,23.000000000000257,0.00914223526032008,1.185596873246477,1.0957859370120254,1.034896883590315 
 07/21  16:00:00,30.858,145.93587780172894,0.044001432901460139,107.95989310446905,960.1039653443324,971.415486729643,0.0,0.0,0.6578943533401096,0.26812802900141199,0.0739776176584784,0.0,45.0,32.07580189543923,31.163535863782273,30.57384835375703,23.000000000000037,23.000000000000008,23.0000000000001,0.0,5504.402893616089,23.000000000000037,0.009122543869527527,0.0,4987.687131835175,23.000000000000008,0.009135211167284377,0.0,6367.17569770995,23.0000000000001,0.00914146166066995,1.1878046973052388,1.0977030037791625,1.039815070320868 
 07/21  16:10:00,30.715333333333335,123.38601100805214,0.021504524125784687,92.13469955087213,887.8023182121289,885.9005328339198,0.0,0.0,0.7195323351534216,0.20579575404327964,0.07467191080329874,0.0,45.0,32.09214922080038,31.174433132379975,30.61833998180214,23.000000000000019,23.0000000000003,23.000000000000037,0.0,5437.2115219190859,23.000000000000019,0.009084923442902671,0.0,4913.5133135269929,23.0000000000003,0.009095450360664658,0.0,6292.866468525419,23.000000000000037,0.009102246132811267,1.1894234288039665,1.0987718919381638,1.0441648577230023 
 07/21  16:20:00,30.572666666666668,102.02536208708601,-0.001548719503362439,83.7576565802095,836.3183863805028,825.0493551539469,0.0,0.0,0.8197160855896167,0.09818898560314864,0.08209492880723464,0.0,45.0,32.11409310403168,31.18328852294883,30.663247109368066,22.99999999999969,22.999999999999827,22.999999999999735,0.0,5451.85308189428,22.99999999999969,0.009061515122489865,0.0,4917.383082648538,22.999999999999827,0.009069198545912963,0.0,6324.692958404072,22.999999999999735,0.00907385768446435,1.1905899007485626,1.0985700032272897,1.0475165858498446 
 07/21  16:30:00,30.43,93.98973871618694,-0.025114414826473004,77.16081664806421,770.4490825756756,750.3735745129707,0.0,0.0,0.8197160787206027,0.09818899316009745,0.08209492811929985,0.0,45.0,32.13290537587463,31.188012364904098,30.706361231726836,23.000000000000179,23.000000000000225,22.99999999999989,0.0,5466.048072692259,23.000000000000179,0.00905854390747462,0.0,4919.646661900142,23.000000000000225,0.00906495015799373,0.0,6356.328743449894,22.99999999999989,0.009067265786903506,1.1918295908372834,1.098325776509082,1.050986788816485 
 07/21  16:40:00,30.287333333333334,90.52549568615393,-0.04914770320311265,74.31684852009798,742.0521224312547,714.0364338315756,0.0,0.0,0.8197160753831096,0.09818899683184193,0.08209492778504843,0.0,45.0,32.15395974917526,31.18829097220465,30.7472302538714,23.000000000000079,23.00000000000009,23.000000000000239,0.0,5481.062982350579,23.000000000000079,0.009061259352608433,0.0,4919.915994606556,23.00000000000009,0.009067893075874972,0.0,6387.142689455852,23.000000000000239,0.009069413310328239,1.193846263720783,1.0982382654271783,1.054827874999568 
 07/21  16:50:00,30.144666666666667,86.8312961069029,-0.07360283590289305,71.28409770826008,711.7701712782694,675.7553572590006,0.0,0.0,0.8197160715306634,0.09818900107011239,0.08209492739922422,0.0,45.0,32.17291412774318,31.18397291429437,30.78555034603458,23.000000000000037,22.999999999999745,22.999999999999817,0.0,5495.822875136605,23.000000000000037,0.00906214492081767,0.0,4918.091520224713,22.999999999999745,0.009069328744132034,0.0,6416.871774688738,22.999999999999817,0.009070872104400168,1.1958080741675957,1.097891504648258,1.0586562256827934 
 07/21  17:00:00,30.002,82.8864724589073,-0.09843326119078208,68.04559722544606,679.4338141180637,635.4478904516362,0.0,0.0,0.8197160670377188,0.09818900601302733,0.08209492694925386,0.0,45.0,32.18880906816923,31.17501035211056,30.8211187346945,23.00000000000033,22.9999999999996,22.99999999999993,0.0,5509.49875830684,23.00000000000033,0.009061554306634872,0.0,4914.136380024419,22.9999999999996,0.009069026482323115,0.0,6445.324328552917,22.99999999999993,0.00907044775282526,1.1974157950064129,1.0970453066611548,1.0621963550825307 
 07/21  17:10:00,29.823666666666669,78.66540826396533,-0.12359171294097482,64.58031724005194,644.8330685376742,590.7191703593203,0.0,0.0,0.8197160617311001,0.09818901185110624,0.08209492641779365,0.0,45.0,32.195782962763768,31.120931171164238,30.834492181958024,22.999999999999834,22.999999999999849,22.9999999999997,0.0,5456.0417867277669,22.999999999999834,0.009030794294711108,0.0,4389.823968767395,22.999999999999849,0.00903830674925641,0.0,6114.0256219987199,22.9999999999997,0.009039521117700183,1.198094740845768,1.0916982136843308,1.063501365989747 
 07/21  17:20:00,29.645333333333335,74.1363745023185,-0.14903030061065149,60.86220983334266,607.7078466328482,544.249108424212,0.0,0.0,0.8197160553652882,0.09818901885445701,0.08209492578025475,0.0,45.0,32.200832866026079,31.08486699151998,30.855902049868996,23.000000000000239,22.999999999999944,23.000000000000165,0.0,5464.987418884841,23.000000000000239,0.009011950295276917,0.0,4370.099256551396,22.999999999999944,0.009016886736853015,0.0,6132.174675115696,23.000000000000165,0.009017015289544784,1.197765092067283,1.0873074717944147,1.0647719321628187 
